,run,score,decision,acrobatie
4844,4,31,"[6, 6, 6, 3, 4, 6]",False
4845,4,10,"[1, 2, 1, 4, 1, 1]",False
4846,4,12,"[1, 2, 2, 1, 1, 5]",False
4847,2,7,"[1, 1, 1, 1, 1, 2]",False
4848,3,9,"[1, 1, 2, 2, 2, 1]",False
4849,4,12,"[1, 2, 2, 1, 2, 4]",False
4850,6,30,"[6, 5, 5, 6, 6, 2]",False
4851,6,11,"[1, 1, 1, 2, 2, 4]",False
4852,4,14,"[1, 1, 2, 1, 4, 5]",False
4853,5,14,"[1, 1, 1, 1, 4, 6]",False
4854,4,31,"[6, 6, 6, 5, 3, 5]",False
4855,3,35,"[6, 6, 6, 6, 6, 5]",False
4856,5,32,"[6, 6, 5, 5, 5, 5]",False
4857,5,31,"[6, 6, 6, 3, 5, 5]",False
4858,2,8,"[1, 1, 1, 2, 1, 2]",False
4859,4,16,"[1, 2, 2, 4, 3, 4]",False
4860,4,12,"[1, 1, 2, 3, 3, 2]",False
4861,3,32,"[6, 6, 6, 5, 3, 6]",False
4862,5,12,"[2, 1, 1, 2, 2, 4]",False
4863,4,31,"[6, 5, 5, 4, 5, 6]",False
4864,5,10,"[1, 2, 1, 1, 2, 3]",False
4865,3,29,"[6, 5, 5, 6, 6, 1]",False
4866,1,11,"[1, 1, 1, 2, 4, 2]",False
4867,4,12,"[1, 1, 2, 2, 3, 3]",False
4868,5,14,"[5, 1, 1, 2, 3, 2]",True
4869,4,12,"[1, 2, 1, 1, 2, 5]",False
4870,5,10,"[1, 2, 1, 3, 1, 2]",False
4871,5,29,"[6, 5, 4, 6, 6, 2]",False
4872,3,6,"[1, 1, 1, 1, 1, 1]",False
4873,3,34,"[6, 6, 5, 6, 6, 5]",False
4874,6,14,"[1, 2, 1, 5, 3, 2]",False
4875,4,28,"[6, 6, 6, 5, 3, 2]",False
4876,6,7,"[1, 1, 1, 1, 1, 2]",False
4877,3,34,"[6, 6, 6, 5, 6, 5]",False
4878,6,29,"[6, 6, 5, 6, 5, 1]",False
4879,5,31,"[6, 6, 5, 4, 4, 6]",False
4880,6,14,"[1, 2, 1, 3, 2, 5]",False
4881,5,17,"[1, 2, 2, 6, 1, 5]",False
4882,5,10,"[1, 1, 1, 1, 2, 4]",False
4883,6,34,"[6, 6, 5, 6, 6, 5]",False
4884,6,29,"[5, 5, 5, 6, 5, 3]",False
4885,4,29,"[6, 6, 5, 4, 3, 5]",False
4886,4,8,"[1, 2, 1, 2, 1, 1]",False
4887,5,28,"[6, 5, 6, 4, 1, 6]",False
4888,5,15,"[1, 2, 2, 1, 6, 3]",False
4889,2,8,"[1, 1, 2, 2, 1, 1]",False
4890,2,27,"[6, 6, 4, 4, 5, 2]",False
4891,5,24,"[6, 6, 4, 3, 3, 2]",False
4892,5,29,"[6, 6, 5, 6, 4, 2]",False
4893,5,13,"[1, 2, 1, 1, 3, 5]",False
4894,6,16,"[1, 2, 2, 2, 3, 6]",False
4895,6,11,"[1, 1, 2, 2, 1, 4]",False
4896,3,34,"[6, 6, 5, 5, 6, 6]",False
4897,4,27,"[6, 5, 5, 5, 3, 3]",False
4898,5,12,"[1, 2, 1, 2, 2, 4]",False
4899,2,26,"[6, 6, 4, 4, 5, 1]",False
4900,4,13,"[1, 1, 2, 1, 5, 3]",False
4901,5,34,"[6, 6, 6, 6, 5, 5]",False
4902,3,32,"[6, 6, 6, 6, 5, 3]",False
4903,4,32,"[6, 6, 5, 6, 3, 6]",False
4904,3,15,"[1, 1, 2, 2, 5, 4]",False
4905,6,30,"[6, 5, 6, 6, 6, 1]",False
4906,3,25,"[6, 6, 6, 5, 1, 1]",False
4907,3,13,"[1, 1, 2, 2, 1, 6]",False
4908,3,28,"[6, 6, 5, 5, 4, 2]",False
4909,2,34,"[6, 6, 6, 6, 5, 5]",False
4910,3,31,"[6, 6, 5, 6, 6, 2]",False
4911,5,12,"[1, 1, 3, 1, 2, 4]",False
4912,3,10,"[1, 1, 2, 2, 3, 1]",False
4913,5,30,"[6, 5, 5, 6, 3, 5]",False
4914,4,8,"[1, 1, 1, 1, 2, 2]",False
4915,4,35,"[6, 5, 6, 6, 6, 6]",False
4916,6,31,"[5, 5, 4, 6, 5, 6]",False
4917,3,11,"[1, 1, 2, 2, 4, 1]",False
4918,4,32,"[6, 6, 5, 5, 6, 4]",False
4919,6,16,"[2, 4, 1, 4, 2, 3]",False
4920,3,35,"[6, 6, 5, 6, 6, 6]",False
4921,5,31,"[5, 6, 6, 6, 3, 5]",False
4922,4,15,"[6, 1, 2, 1, 1, 4]",True
4923,5,32,"[6, 6, 6, 6, 2, 6]",False
4924,6,22,"[6, 5, 3, 6, 1, 1]",False
4925,2,12,"[1, 1, 3, 3, 2, 2]",False
4926,3,27,"[6, 6, 5, 5, 3, 2]",False
4927,5,25,"[6, 5, 4, 6, 3, 1]",False
4928,2,31,"[6, 6, 4, 4, 5, 6]",False
4929,4,16,"[1, 1, 2, 6, 2, 4]",False
4930,3,30,"[6, 5, 5, 6, 6, 2]",False
4931,5,12,"[1, 2, 1, 3, 2, 3]",False
4932,4,10,"[1, 1, 2, 3, 1, 2]",False
4933,6,15,"[2, 1, 1, 3, 4, 4]",False
4934,6,10,"[1, 3, 2, 1, 2, 1]",False
4935,5,9,"[1, 2, 1, 2, 2, 1]",False
4936,4,9,"[1, 2, 1, 1, 1, 3]",False
4937,5,29,"[6, 6, 5, 6, 4, 2]",False
4938,4,29,"[6, 6, 5, 3, 6, 3]",False
4939,2,27,"[6, 6, 4, 4, 5, 2]",False
4940,6,30,"[5, 5, 6, 6, 5, 3]",False
4941,1,11,"[1, 1, 1, 1, 3, 4]",False
4942,4,35,"[6, 6, 6, 5, 6, 6]",False
4943,5,7,"[1, 2, 1, 1, 1, 1]",False
4944,5,11,"[1, 2, 2, 3, 2, 1]",False
4945,4,12,"[1, 1, 1, 2, 2, 5]",False
4946,4,8,"[1, 1, 1, 2, 1, 2]",False
4947,5,15,"[1, 2, 4, 1, 3, 4]",False
4948,6,14,"[2, 1, 1, 1, 3, 6]",False
4949,5,34,"[6, 6, 4, 6, 6, 6]",False
4950,4,15,"[1, 1, 2, 4, 2, 5]",False
4951,3,34,"[6, 5, 6, 6, 6, 5]",False
4952,4,9,"[1, 1, 2, 1, 1, 3]",False
4953,3,11,"[1, 1, 2, 2, 1, 4]",False
4954,6,18,"[2, 2, 4, 3, 6, 1]",False
4955,4,34,"[6, 6, 6, 5, 6, 5]",False
4956,4,32,"[5, 6, 6, 6, 4, 5]",False
4957,3,14,"[1, 1, 2, 2, 6, 2]",False
4958,6,28,"[6, 5, 4, 2, 5, 6]",False
4959,5,30,"[6, 5, 5, 4, 5, 5]",False
4960,4,30,"[6, 6, 5, 6, 6, 1]",False
4961,5,13,"[1, 2, 2, 2, 1, 5]",False
4962,5,19,"[1, 2, 2, 3, 6, 5]",False
4963,4,29,"[6, 6, 5, 5, 4, 3]",False
4964,5,32,"[6, 6, 6, 6, 6, 2]",False
4965,4,14,"[6, 1, 1, 1, 3, 2]",True
4966,2,27,"[6, 6, 4, 4, 5, 2]",False
4967,6,26,"[5, 5, 4, 6, 5, 1]",False
4968,5,19,"[1, 2, 4, 3, 3, 6]",False
4969,4,9,"[1, 2, 1, 1, 3, 1]",False
4970,6,10,"[2, 1, 2, 3, 1, 1]",False
4971,6,32,"[5, 6, 5, 5, 5, 6]",False
4972,6,32,"[6, 6, 4, 5, 5, 6]",False
4973,5,14,"[1, 1, 2, 3, 4, 3]",False
4974,4,31,"[6, 6, 6, 6, 6, 1]",False
4975,4,29,"[6, 6, 6, 5, 4, 2]",False
4976,4,31,"[6, 6, 5, 5, 4, 5]",False
4977,4,29,"[6, 6, 5, 4, 6, 2]",False
4978,3,33,"[6, 6, 6, 6, 5, 4]",False
4979,1,11,"[1, 1, 1, 2, 2, 4]",False
4980,4,9,"[1, 2, 1, 3, 1, 1]",False
4981,5,30,"[6, 6, 6, 6, 3, 3]",False
4982,5,28,"[6, 6, 5, 3, 6, 2]",False
4983,3,7,"[1, 1, 2, 1, 1, 1]",False
4984,5,31,"[6, 6, 6, 5, 4, 4]",False
4985,4,13,"[1, 1, 2, 1, 4, 4]",False
4986,6,12,"[2, 2, 2, 2, 3, 1]",False
4987,5,14,"[1, 2, 2, 1, 4, 4]",False
4988,6,9,"[1, 1, 1, 1, 3, 2]",False
4989,5,25,"[6, 6, 4, 3, 5, 1]",False
4990,6,29,"[5, 6, 5, 5, 4, 4]",False
4991,3,11,"[1, 1, 2, 2, 1, 4]",False
4992,5,31,"[6, 5, 6, 4, 4, 6]",False
4993,5,12,"[1, 2, 1, 1, 1, 6]",False
4994,3,12,"[1, 1, 2, 2, 1, 5]",False
4995,4,29,"[6, 6, 6, 6, 4, 1]",False
4996,5,12,"[1, 2, 2, 1, 3, 3]",False
4997,4,31,"[6, 6, 6, 6, 4, 3]",False
4998,4,32,"[6, 6, 6, 5, 5, 4]",False
4999,4,9,"[1, 1, 1, 1, 2, 3]",False
5000,4,30,"[6, 5, 5, 6, 2, 6]",False
5001,3,7,"[1, 1, 1, 2, 1, 1]",False
5002,2,15,"[1, 1, 3, 3, 2, 5]",False
5003,4,7,"[1, 1, 2, 1, 1, 1]",False
5004,4,29,"[6, 6, 6, 6, 4, 1]",False
5005,2,29,"[6, 6, 6, 4, 5, 2]",False
5006,5,16,"[1, 2, 2, 3, 4, 4]",False
5007,6,23,"[5, 6, 4, 5, 2, 1]",False
5008,5,22,"[1, 6, 6, 4, 3, 2]",True
5009,6,12,"[1, 2, 1, 3, 4, 1]",False
5010,4,7,"[1, 1, 1, 1, 2, 1]",False
5011,6,14,"[1, 1, 4, 3, 2, 3]",False
5012,4,9,"[1, 1, 1, 1, 2, 3]",False
5013,4,29,"[6, 5, 5, 4, 6, 3]",False
5014,3,29,"[6, 6, 5, 5, 4, 3]",False
5015,5,8,"[1, 1, 3, 1, 1, 1]",False
5016,4,32,"[6, 6, 5, 6, 5, 4]",False
5017,3,12,"[1, 1, 1, 2, 1, 6]",False
5018,4,28,"[6, 5, 5, 5, 6, 1]",False
5019,4,34,"[6, 6, 5, 6, 6, 5]",False
5020,6,13,"[1, 2, 1, 1, 2, 6]",False
5021,4,31,"[6, 5, 6, 6, 4, 4]",False
5022,4,31,"[6, 5, 5, 4, 5, 6]",False
5023,5,31,"[5, 6, 6, 4, 6, 4]",False
5024,6,13,"[1, 1, 2, 3, 4, 2]",False
5025,5,10,"[1, 1, 2, 1, 1, 4]",False
5026,4,11,"[1, 2, 3, 1, 1, 3]",False
5027,3,32,"[6, 6, 5, 5, 4, 6]",False
5028,4,31,"[6, 6, 5, 6, 2, 6]",False
5029,4,30,"[6, 5, 5, 6, 5, 3]",False
5030,5,29,"[6, 6, 5, 5, 6, 1]",False
5031,5,16,"[1, 1, 3, 2, 3, 6]",False
5032,5,13,"[1, 1, 2, 3, 1, 5]",False
5033,4,8,"[1, 2, 2, 1, 1, 1]",False
5034,4,12,"[1, 1, 2, 3, 1, 4]",False
5035,3,12,"[1, 1, 2, 2, 5, 1]",False
5036,4,32,"[6, 5, 5, 5, 6, 5]",False
5037,5,27,"[6, 5, 4, 6, 1, 5]",False
5038,5,33,"[6, 6, 6, 5, 4, 6]",False
5039,4,32,"[6, 6, 6, 6, 5, 3]",False
5040,3,27,"[6, 6, 5, 5, 4, 1]",False
5041,4,13,"[1, 2, 1, 1, 3, 5]",False
5042,4,12,"[1, 1, 2, 5, 1, 2]",False
5043,6,29,"[5, 6, 5, 4, 6, 3]",False
5044,3,9,"[1, 1, 2, 2, 2, 1]",False
5045,6,25,"[6, 5, 4, 1, 3, 6]",False
5046,5,29,"[6, 5, 5, 6, 4, 3]",False
5047,5,27,"[1, 6, 6, 6, 2, 6]",True
5048,5,28,"[6, 6, 5, 5, 4, 2]",False
5049,4,10,"[1, 1, 1, 1, 1, 5]",False
5050,5,34,"[6, 6, 4, 6, 6, 6]",False
5051,4,12,"[1, 2, 2, 2, 2, 3]",False
5052,4,33,"[6, 5, 5, 5, 6, 6]",False
5053,5,15,"[1, 2, 1, 1, 5, 5]",False
5054,5,30,"[6, 5, 4, 3, 6, 6]",False
5055,4,10,"[1, 2, 2, 1, 1, 3]",False
5056,5,28,"[6, 6, 6, 3, 5, 2]",False
5057,5,28,"[6, 6, 5, 5, 4, 2]",False
5058,3,8,"[1, 1, 2, 2, 1, 1]",False
5059,4,16,"[1, 1, 2, 3, 4, 5]",False
5060,4,27,"[6, 6, 5, 5, 4, 1]",False
5061,5,15,"[2, 1, 4, 1, 1, 6]",False
5062,5,29,"[6, 6, 6, 5, 3, 3]",False
5063,1,30,"[6, 6, 4, 4, 5, 5]",False
5064,5,11,"[1, 2, 1, 1, 3, 3]",False
5065,5,28,"[6, 5, 6, 4, 5, 2]",False
5066,4,34,"[6, 5, 5, 6, 6, 6]",False
5067,6,11,"[1, 2, 2, 3, 1, 2]",False
5068,4,34,"[6, 6, 5, 6, 6, 5]",False
5069,4,31,"[6, 6, 6, 6, 5, 2]",False
5070,5,30,"[6, 6, 4, 5, 4, 5]",False
5071,4,9,"[1, 1, 2, 1, 3, 1]",False
5072,3,31,"[6, 6, 6, 6, 6, 1]",False
5073,2,26,"[6, 6, 4, 4, 5, 1]",False
5074,1,13,"[1, 1, 3, 3, 3, 2]",False
5075,5,27,"[6, 5, 5, 3, 3, 5]",False
5076,3,9,"[1, 1, 1, 2, 2, 2]",False
5077,4,32,"[6, 5, 5, 5, 5, 6]",False
5078,3,29,"[6, 6, 5, 5, 2, 5]",False
5079,6,16,"[1, 2, 1, 4, 3, 5]",False
5080,4,12,"[1, 1, 1, 2, 2, 5]",False
5081,4,28,"[6, 6, 5, 2, 6, 3]",False
5082,4,33,"[6, 6, 5, 6, 4, 6]",False
5083,4,34,"[6, 6, 5, 6, 6, 5]",False
5084,6,32,"[6, 5, 6, 5, 5, 5]",False
5085,1,9,"[1, 1, 1, 1, 3, 2]",False
5086,4,33,"[6, 5, 5, 6, 5, 6]",False
5087,5,31,"[6, 6, 6, 6, 3, 4]",False
5088,6,27,"[6, 6, 5, 6, 3, 1]",False
5089,6,27,"[5, 5, 6, 3, 5, 3]",False
5090,5,32,"[6, 6, 6, 6, 5, 3]",False
5091,4,11,"[1, 1, 2, 1, 1, 5]",False
5092,4,8,"[1, 1, 2, 1, 1, 2]",False
5093,5,15,"[1, 2, 4, 1, 2, 5]",False
5094,6,17,"[1, 3, 1, 5, 2, 5]",False
5095,5,24,"[6, 5, 4, 5, 1, 3]",False
5096,4,26,"[6, 5, 5, 5, 4, 1]",False
5097,5,15,"[1, 2, 1, 3, 6, 2]",False
5098,4,12,"[1, 2, 1, 1, 1, 6]",False
5099,4,11,"[1, 2, 2, 2, 2, 2]",False
5100,3,15,"[1, 1, 2, 2, 4, 5]",False
5101,3,14,"[1, 1, 2, 2, 5, 3]",False
5102,4,28,"[6, 6, 5, 4, 5, 2]",False
5103,5,16,"[1, 2, 2, 3, 4, 4]",False
5104,4,34,"[6, 6, 5, 6, 6, 5]",False
5105,5,25,"[6, 5, 5, 5, 3, 1]",False
5106,4,34,"[6, 6, 5, 5, 6, 6]",False
5107,5,12,"[1, 1, 3, 1, 1, 5]",False
5108,5,13,"[1, 2, 1, 2, 2, 5]",False
5109,6,13,"[1, 1, 2, 3, 1, 5]",False
5110,4,16,"[1, 1, 2, 2, 5, 5]",False
5111,2,12,"[1, 1, 1, 2, 2, 5]",False
5112,4,34,"[6, 6, 5, 5, 6, 6]",False
5113,4,30,"[6, 5, 5, 5, 4, 5]",False
5114,4,9,"[2, 1, 1, 1, 1, 3]",False
5115,5,10,"[1, 2, 2, 1, 1, 3]",False
5116,5,13,"[1, 1, 3, 1, 3, 4]",False
5117,3,14,"[1, 1, 2, 2, 4, 4]",False
5118,5,30,"[5, 6, 6, 5, 5, 3]",False
5119,4,12,"[1, 2, 1, 1, 3, 4]",False
5120,5,18,"[1, 2, 4, 4, 3, 4]",False
5121,4,30,"[6, 6, 6, 6, 3, 3]",False
5122,2,31,"[6, 6, 5, 5, 5, 4]",False
5123,5,14,"[1, 2, 1, 5, 1, 4]",False
5124,3,28,"[6, 6, 5, 5, 4, 2]",False
5125,3,10,"[1, 1, 2, 2, 3, 1]",False
5126,4,10,"[1, 2, 2, 1, 1, 3]",False
5127,4,12,"[1, 2, 2, 1, 1, 5]",False
5128,3,31,"[6, 6, 5, 5, 4, 5]",False
5129,5,32,"[6, 5, 5, 6, 5, 5]",False
5130,5,11,"[1, 2, 3, 3, 1, 1]",False
5131,5,31,"[5, 6, 6, 2, 6, 6]",False
5132,4,31,"[6, 6, 6, 6, 5, 2]",False
5133,6,13,"[1, 1, 2, 1, 2, 6]",False
5134,5,12,"[1, 2, 1, 2, 1, 5]",False
5135,3,29,"[6, 6, 5, 5, 4, 3]",False
5136,3,34,"[6, 5, 6, 6, 6, 5]",False
5137,3,31,"[6, 6, 6, 6, 5, 2]",False
5138,5,15,"[1, 2, 2, 1, 3, 6]",False
5139,5,27,"[1, 6, 6, 5, 4, 5]",True
5140,3,35,"[6, 6, 6, 6, 6, 5]",False
5141,1,29,"[6, 6, 6, 6, 3, 2]",False
5142,5,12,"[1, 1, 1, 1, 2, 6]",False
5143,4,27,"[6, 5, 6, 6, 2, 2]",False
5144,4,31,"[6, 6, 5, 6, 5, 3]",False
5145,6,27,"[6, 4, 4, 5, 5, 3]",False
5146,5,29,"[6, 6, 4, 6, 2, 5]",False
5147,5,12,"[1, 1, 1, 2, 5, 2]",False
5148,4,8,"[1, 1, 2, 2, 1, 1]",False
5149,4,14,"[1, 1, 2, 2, 2, 6]",False
5150,5,10,"[1, 1, 2, 3, 1, 2]",False
5151,6,13,"[2, 1, 1, 2, 1, 6]",False
5152,5,10,"[1, 2, 2, 2, 1, 2]",False
5153,5,28,"[6, 5, 4, 6, 3, 4]",False
5154,5,12,"[1, 2, 1, 2, 2, 4]",False
5155,5,18,"[1, 2, 1, 4, 6, 4]",False
5156,4,28,"[6, 5, 5, 5, 1, 6]",False
5157,6,27,"[5, 6, 3, 6, 6, 1]",False
5158,4,32,"[5, 6, 6, 6, 6, 3]",False
5159,6,25,"[6, 4, 6, 3, 3, 3]",False
5160,3,8,"[1, 1, 1, 2, 2, 1]",False
5161,6,14,"[1, 1, 5, 2, 3, 2]",False
5162,4,11,"[1, 1, 2, 1, 2, 4]",False
5163,3,35,"[6, 6, 6, 6, 6, 5]",False
5164,5,33,"[6, 5, 5, 5, 6, 6]",False
5165,2,28,"[6, 6, 4, 4, 5, 3]",False
5166,1,31,"[6, 6, 6, 6, 5, 2]",False
5167,4,28,"[6, 5, 5, 4, 5, 3]",False
5168,4,31,"[6, 6, 6, 5, 3, 5]",False
5169,6,9,"[1, 2, 1, 1, 2, 2]",False
5170,3,34,"[6, 6, 5, 5, 6, 6]",False
5171,5,12,"[1, 2, 3, 1, 1, 4]",False
5172,6,31,"[6, 6, 5, 4, 4, 6]",False
5173,4,30,"[6, 5, 5, 5, 6, 3]",False
5174,4,29,"[6, 6, 6, 4, 5, 2]",False
5175,5,11,"[1, 3, 4, 1, 1, 1]",False
5176,4,9,"[1, 1, 2, 2, 2, 1]",False
5177,4,26,"[1, 6, 6, 5, 5, 3]",True
5178,4,13,"[5, 2, 1, 1, 2, 2]",True
5179,4,27,"[6, 5, 5, 4, 4, 3]",False
5180,4,8,"[1, 1, 2, 1, 2, 1]",False
5181,4,10,"[1, 2, 2, 3, 1, 1]",False
5182,5,32,"[6, 5, 6, 5, 4, 6]",False
5183,4,30,"[6, 5, 5, 6, 5, 3]",False
5184,5,27,"[6, 5, 5, 4, 6, 1]",False
5185,5,15,"[1, 1, 3, 2, 3, 5]",False
5186,5,26,"[1, 6, 6, 5, 6, 2]",True
5187,5,9,"[1, 2, 2, 2, 1, 1]",False
5188,5,32,"[6, 6, 5, 4, 5, 6]",False
5189,4,13,"[1, 1, 1, 2, 3, 5]",False
5190,4,29,"[6, 6, 5, 6, 4, 2]",False
5191,5,9,"[1, 1, 1, 1, 2, 3]",False
5192,6,32,"[5, 6, 5, 5, 6, 5]",False
5193,3,15,"[1, 1, 2, 2, 5, 4]",False
5194,4,31,"[6, 6, 5, 6, 4, 4]",False
5195,6,11,"[2, 2, 2, 1, 2, 2]",False
5196,5,14,"[1, 2, 2, 5, 1, 3]",False
5197,5,9,"[1, 2, 1, 2, 1, 2]",False
5198,2,27,"[6, 6, 4, 4, 5, 2]",False
5199,5,10,"[1, 1, 1, 2, 3, 2]",False
5200,3,31,"[6, 5, 6, 6, 6, 2]",False
5201,4,32,"[6, 5, 5, 4, 6, 6]",False
5202,5,26,"[1, 6, 6, 6, 6, 1]",True
5203,4,12,"[1, 1, 1, 1, 2, 6]",False
5204,3,29,"[6, 6, 5, 5, 3, 4]",False
5205,2,29,"[6, 6, 4, 4, 5, 4]",False
5206,6,15,"[1, 1, 2, 3, 3, 5]",False
5207,2,14,"[1, 1, 3, 3, 2, 4]",False
5208,1,9,"[1, 1, 1, 1, 1, 4]",False
5209,4,35,"[6, 6, 5, 6, 6, 6]",False
5210,2,27,"[6, 6, 4, 4, 5, 2]",False
5211,5,34,"[6, 6, 5, 6, 5, 6]",False
5212,2,8,"[1, 1, 1, 1, 2, 2]",False
5213,5,11,"[1, 2, 1, 1, 3, 3]",False
5214,3,8,"[1, 1, 1, 1, 1, 3]",False
5215,6,32,"[5, 6, 6, 5, 6, 4]",False
5216,5,15,"[1, 2, 1, 1, 6, 4]",False
5217,4,25,"[6, 5, 5, 4, 3, 2]",False
5218,5,29,"[6, 5, 6, 6, 4, 2]",False
5219,5,26,"[6, 5, 4, 5, 4, 2]",False
5220,4,10,"[1, 2, 1, 1, 1, 4]",False
5221,4,31,"[6, 6, 6, 5, 5, 3]",False
5222,5,29,"[6, 5, 6, 5, 5, 2]",False
5223,6,14,"[1, 1, 4, 2, 5, 1]",False
5224,4,17,"[1, 1, 2, 3, 4, 6]",False
5225,5,14,"[1, 2, 2, 2, 3, 4]",False
5226,6,15,"[2, 1, 3, 3, 5, 1]",False
5227,5,32,"[5, 6, 6, 6, 6, 3]",False
5228,5,8,"[1, 1, 1, 2, 1, 2]",False
5229,5,15,"[1, 1, 2, 3, 2, 6]",False
5230,4,29,"[6, 6, 6, 5, 4, 2]",False
5231,6,9,"[2, 1, 1, 1, 2, 2]",False
5232,6,30,"[5, 6, 6, 4, 5, 4]",False
5233,5,28,"[6, 5, 4, 5, 6, 2]",False
5234,5,11,"[1, 1, 1, 3, 1, 4]",False
5235,5,26,"[6, 5, 4, 4, 3, 4]",False
5236,4,12,"[1, 1, 2, 3, 2, 3]",False
5237,6,22,"[5, 4, 5, 5, 1, 2]",False
5238,6,32,"[6, 6, 4, 4, 6, 6]",False
5239,4,31,"[6, 6, 5, 2, 6, 6]",False
5240,6,12,"[2, 1, 2, 2, 1, 4]",False
5241,5,12,"[1, 1, 2, 1, 3, 4]",False
5242,4,30,"[6, 6, 6, 5, 6, 1]",False
5243,5,21,"[1, 2, 3, 4, 6, 5]",False
5244,6,8,"[1, 1, 1, 3, 1, 1]",False
5245,3,12,"[1, 1, 1, 2, 3, 4]",False
5246,4,31,"[6, 6, 5, 6, 5, 3]",False
5247,6,33,"[5, 5, 6, 6, 6, 5]",False
5248,4,35,"[6, 6, 6, 6, 5, 6]",False
5249,6,25,"[6, 6, 5, 2, 4, 2]",False
5250,2,33,"[6, 6, 6, 4, 5, 6]",False
5251,5,11,"[1, 1, 1, 2, 1, 5]",False
5252,5,33,"[6, 6, 6, 6, 4, 5]",False
5253,5,30,"[6, 5, 6, 6, 3, 4]",False
5254,4,33,"[6, 6, 6, 5, 4, 6]",False
5255,2,29,"[6, 6, 4, 4, 5, 4]",False
5256,3,11,"[1, 1, 2, 1, 1, 5]",False
5257,3,10,"[1, 1, 1, 1, 1, 5]",False
5258,4,31,"[6, 5, 5, 4, 6, 5]",False
5259,4,9,"[1, 1, 1, 2, 2, 2]",False
5260,3,7,"[1, 1, 1, 2, 1, 1]",False
5261,4,12,"[1, 1, 2, 2, 3, 3]",False
5262,4,8,"[2, 1, 1, 1, 1, 2]",False
5263,4,30,"[6, 6, 6, 5, 3, 4]",False
5264,5,12,"[1, 2, 1, 4, 2, 2]",False
5265,4,32,"[6, 6, 6, 2, 6, 6]",False
5266,3,14,"[1, 1, 1, 2, 4, 5]",False
5267,2,34,"[6, 6, 6, 5, 6, 5]",False
5268,5,12,"[1, 1, 1, 1, 3, 5]",False
5269,4,30,"[6, 5, 5, 4, 6, 4]",False
5270,2,14,"[1, 1, 3, 3, 2, 4]",False
5271,3,31,"[6, 6, 6, 5, 5, 3]",False
5272,5,8,"[1, 1, 1, 1, 2, 2]",False
5273,4,30,"[6, 6, 5, 3, 4, 6]",False
5274,4,26,"[6, 6, 5, 2, 4, 3]",False
5275,5,13,"[1, 2, 2, 2, 1, 5]",False
5276,2,16,"[1, 1, 3, 3, 2, 6]",False
5277,4,32,"[6, 5, 5, 6, 5, 5]",False
5278,6,22,"[6, 6, 2, 4, 2, 2]",False
5279,6,23,"[6, 6, 3, 5, 2, 1]",False
5280,5,14,"[1, 1, 3, 2, 4, 3]",False
5281,5,11,"[1, 2, 1, 4, 2, 1]",False
5282,6,16,"[1, 2, 2, 3, 2, 6]",False
5283,5,18,"[1, 1, 1, 4, 6, 5]",False
5284,2,31,"[6, 6, 6, 5, 5, 3]",False
5285,4,10,"[1, 1, 1, 1, 2, 4]",False
5286,4,7,"[1, 2, 1, 1, 1, 1]",False
5287,5,13,"[1, 1, 2, 1, 3, 5]",False
5288,4,10,"[1, 1, 1, 2, 4, 1]",False
5289,5,17,"[1, 1, 3, 3, 4, 5]",False
5290,5,30,"[6, 6, 4, 5, 4, 5]",False
5291,3,35,"[6, 6, 6, 6, 6, 5]",False
5292,2,35,"[6, 6, 6, 6, 6, 5]",False
5293,1,32,"[6, 6, 6, 5, 5, 4]",False
5294,5,11,"[1, 2, 1, 1, 3, 3]",False
5295,5,31,"[5, 6, 6, 5, 5, 4]",False
5296,6,13,"[2, 1, 1, 2, 4, 3]",False
5297,5,16,"[1, 1, 4, 2, 2, 6]",False
5298,4,8,"[1, 2, 1, 1, 2, 1]",False
5299,3,34,"[6, 6, 5, 5, 6, 6]",False
5300,4,30,"[6, 6, 6, 6, 5, 1]",False
5301,5,13,"[1, 2, 1, 2, 1, 6]",False
5302,4,13,"[1, 1, 1, 3, 2, 5]",False
5303,3,10,"[1, 2, 1, 1, 1, 4]",False
5304,6,28,"[5, 6, 5, 5, 5, 2]",False
5305,6,30,"[5, 5, 6, 6, 5, 3]",False
5306,4,30,"[6, 6, 6, 5, 6, 1]",False
5307,4,9,"[1, 1, 1, 1, 2, 3]",False
5308,3,7,"[1, 1, 1, 1, 1, 2]",False
5309,5,29,"[6, 6, 4, 6, 2, 5]",False
5310,1,33,"[6, 6, 6, 5, 5, 5]",False
5311,5,27,"[6, 5, 5, 3, 4, 4]",False
5312,5,14,"[1, 2, 1, 2, 2, 6]",False
5313,5,12,"[1, 2, 2, 1, 1, 5]",False
5314,5,32,"[6, 5, 6, 6, 4, 5]",False
5315,4,8,"[1, 1, 1, 2, 1, 2]",False
5316,5,11,"[1, 2, 1, 3, 3, 1]",False
5317,5,15,"[1, 1, 3, 4, 1, 5]",False
5318,4,16,"[1, 2, 2, 2, 4, 5]",False
5319,6,15,"[1, 1, 3, 1, 3, 6]",False
5320,6,13,"[1, 1, 5, 2, 1, 3]",False
5321,4,14,"[1, 1, 2, 2, 3, 5]",False
5322,3,8,"[1, 1, 2, 2, 1, 1]",False
5323,5,13,"[1, 2, 2, 2, 2, 4]",False
5324,3,13,"[1, 1, 2, 2, 1, 6]",False
5325,3,32,"[6, 6, 6, 5, 5, 4]",False
