,run,score,decision,acrobatie
5049,4,12,"[1, 1, 3, 1, 1, 5]",False
5050,5,12,"[1, 1, 2, 1, 5, 2]",False
5051,3,8,"[1, 1, 1, 1, 2, 2]",False
5052,4,9,"[1, 1, 1, 1, 1, 4]",False
5053,4,27,"[6, 6, 6, 2, 4, 3]",False
5054,5,7,"[1, 1, 1, 1, 1, 2]",False
5055,5,36,"[6, 6, 6, 6, 6, 6]",False
5056,6,16,"[1, 1, 2, 2, 4, 6]",False
5057,6,13,"[2, 1, 2, 3, 4, 1]",False
5058,6,8,"[1, 1, 2, 2, 1, 1]",False
5059,4,14,"[1, 1, 1, 4, 1, 6]",False
5060,5,32,"[6, 6, 5, 6, 6, 3]",False
5061,5,28,"[6, 6, 5, 4, 4, 3]",False
5062,6,32,"[6, 6, 6, 4, 4, 6]",False
5063,4,10,"[1, 1, 1, 2, 4, 1]",False
5064,4,28,"[5, 3, 6, 6, 6, 2]",False
5065,5,14,"[1, 1, 2, 2, 4, 4]",False
5066,5,14,"[1, 1, 1, 1, 4, 6]",False
5067,6,26,"[6, 5, 6, 6, 2, 1]",False
5068,4,15,"[1, 1, 1, 2, 4, 6]",False
5069,5,10,"[2, 2, 2, 1, 1, 2]",False
5070,5,28,"[6, 6, 3, 4, 5, 4]",False
5071,4,15,"[1, 1, 1, 1, 6, 5]",False
5072,4,10,"[1, 1, 1, 1, 3, 3]",False
5073,5,11,"[1, 1, 1, 2, 1, 5]",False
5074,4,32,"[6, 6, 6, 6, 6, 2]",False
5075,5,12,"[1, 1, 2, 2, 2, 4]",False
5076,6,14,"[2, 1, 4, 2, 4, 1]",False
5077,5,35,"[6, 6, 6, 6, 6, 5]",False
5078,5,9,"[1, 1, 1, 1, 4, 1]",False
5079,6,27,"[6, 6, 6, 5, 3, 1]",False
5080,6,12,"[1, 1, 1, 1, 2, 6]",False
5081,5,11,"[1, 1, 2, 1, 2, 4]",False
5082,5,29,"[6, 6, 5, 5, 6, 1]",False
5083,4,13,"[1, 1, 1, 1, 4, 5]",False
5084,5,19,"[1, 1, 4, 2, 5, 6]",False
5085,5,12,"[1, 1, 1, 1, 5, 3]",False
5086,2,32,"[6, 6, 6, 4, 5, 5]",False
5087,3,6,"[1, 1, 1, 1, 1, 1]",False
5088,4,34,"[6, 5, 6, 6, 6, 5]",False
5089,6,32,"[5, 6, 5, 6, 6, 4]",False
5090,4,32,"[6, 6, 4, 5, 6, 5]",False
5091,4,33,"[6, 6, 6, 6, 6, 3]",False
5092,6,18,"[1, 1, 2, 4, 5, 5]",False
5093,6,15,"[2, 1, 1, 1, 4, 6]",False
5094,5,31,"[6, 6, 5, 6, 3, 5]",False
5095,2,33,"[6, 6, 6, 6, 4, 5]",False
5096,3,36,"[6, 6, 6, 6, 6, 6]",False
5097,6,11,"[1, 1, 1, 1, 1, 6]",False
5098,5,28,"[6, 6, 3, 3, 4, 6]",False
5099,6,28,"[6, 6, 5, 6, 1, 4]",False
5100,5,13,"[1, 1, 2, 2, 1, 6]",False
5101,4,35,"[6, 6, 6, 6, 6, 5]",False
5102,5,11,"[1, 1, 1, 1, 3, 4]",False
5103,5,27,"[6, 6, 6, 4, 4, 1]",False
5104,5,27,"[6, 6, 5, 6, 3, 1]",False
5105,6,27,"[5, 4, 6, 5, 3, 4]",False
5106,5,9,"[1, 1, 1, 4, 1, 1]",False
5107,3,9,"[1, 1, 1, 1, 2, 3]",False
5108,3,31,"[6, 6, 6, 5, 3, 5]",False
5109,5,31,"[6, 6, 5, 6, 6, 2]",False
5110,6,10,"[1, 2, 2, 1, 1, 3]",False
5111,6,13,"[1, 1, 2, 1, 2, 6]",False
5112,6,10,"[1, 2, 2, 1, 3, 1]",False
5113,4,34,"[6, 6, 6, 5, 6, 5]",False
5114,5,9,"[1, 1, 1, 3, 2, 1]",False
5115,5,29,"[6, 6, 6, 6, 4, 1]",False
5116,6,28,"[6, 5, 5, 6, 3, 3]",False
5117,5,10,"[1, 1, 1, 1, 2, 4]",False
5118,5,7,"[1, 1, 1, 1, 1, 2]",False
5119,5,7,"[1, 1, 1, 2, 1, 1]",False
5120,4,9,"[1, 3, 1, 1, 1, 2]",False
5121,6,30,"[6, 6, 4, 5, 4, 5]",False
5122,5,9,"[1, 1, 1, 1, 2, 3]",False
5123,6,27,"[6, 5, 4, 4, 6, 2]",False
5124,3,33,"[6, 6, 6, 6, 5, 4]",False
5125,5,14,"[1, 1, 3, 1, 2, 6]",False
5126,5,12,"[1, 1, 1, 5, 1, 3]",False
5127,4,14,"[1, 1, 1, 1, 4, 6]",False
5128,5,29,"[6, 6, 6, 3, 4, 4]",False
5129,5,14,"[1, 1, 1, 4, 2, 5]",False
5130,5,29,"[6, 6, 6, 4, 5, 2]",False
5131,5,10,"[1, 1, 1, 2, 1, 4]",False
5132,4,32,"[6, 6, 6, 5, 5, 4]",False
5133,5,31,"[6, 6, 6, 6, 5, 2]",False
5134,5,11,"[2, 1, 1, 1, 2, 4]",False
5135,6,13,"[1, 2, 1, 2, 3, 4]",False
5136,5,30,"[6, 6, 5, 6, 6, 1]",False
5137,5,12,"[1, 1, 3, 2, 2, 3]",False
5138,5,13,"[1, 3, 3, 4, 1, 1]",False
5139,6,30,"[6, 5, 5, 2, 6, 6]",False
5140,6,28,"[6, 6, 4, 6, 5, 1]",False
5141,3,7,"[1, 1, 1, 1, 2, 1]",False
5142,3,6,"[1, 1, 1, 1, 1, 1]",False
5143,5,9,"[1, 1, 1, 3, 2, 1]",False
5144,5,28,"[6, 6, 6, 6, 3, 1]",False
5145,5,12,"[1, 1, 2, 2, 4, 2]",False
5146,4,15,"[1, 1, 1, 1, 5, 6]",False
5147,4,28,"[6, 6, 6, 6, 3, 1]",False
5148,4,10,"[1, 1, 2, 3, 1, 2]",False
5149,5,32,"[6, 6, 6, 4, 5, 5]",False
5150,6,9,"[1, 2, 3, 1, 1, 1]",False
5151,6,10,"[1, 1, 2, 1, 2, 3]",False
5152,5,10,"[1, 3, 2, 1, 1, 2]",False
5153,4,14,"[1, 1, 1, 3, 6, 2]",False
5154,5,13,"[1, 1, 1, 2, 3, 5]",False
5155,6,29,"[5, 5, 5, 4, 4, 6]",False
5156,5,30,"[6, 6, 6, 5, 6, 1]",False
5157,5,11,"[1, 2, 1, 1, 2, 4]",False
5158,6,9,"[1, 1, 2, 2, 2, 1]",False
5159,5,30,"[6, 6, 5, 6, 4, 3]",False
5160,6,29,"[6, 5, 6, 6, 5, 1]",False
5161,5,9,"[1, 1, 2, 2, 1, 2]",False
5162,3,6,"[1, 1, 1, 1, 1, 1]",False
5163,6,15,"[1, 3, 2, 2, 1, 6]",False
5164,6,10,"[1, 1, 1, 1, 1, 5]",False
5165,5,30,"[6, 6, 6, 5, 5, 2]",False
5166,6,13,"[1, 1, 2, 3, 1, 5]",False
5167,5,13,"[1, 1, 1, 3, 2, 5]",False
5168,5,11,"[1, 1, 1, 3, 3, 2]",False
5169,6,15,"[1, 2, 3, 2, 3, 4]",False
5170,5,33,"[6, 6, 6, 6, 6, 3]",False
5171,5,7,"[2, 1, 1, 1, 1, 1]",False
5172,4,6,"[1, 1, 1, 1, 1, 1]",False
5173,5,31,"[6, 6, 6, 6, 5, 2]",False
5174,4,34,"[6, 6, 6, 5, 6, 5]",False
5175,2,35,"[6, 6, 6, 6, 6, 5]",False
5176,5,11,"[1, 1, 4, 1, 1, 3]",False
5177,4,11,"[1, 1, 1, 3, 4, 1]",False
5178,6,33,"[6, 6, 5, 5, 6, 5]",False
5179,4,31,"[6, 6, 6, 6, 4, 3]",False
5180,5,28,"[6, 6, 5, 6, 4, 1]",False
5181,5,34,"[6, 6, 6, 5, 6, 5]",False
5182,4,32,"[6, 6, 4, 6, 6, 4]",False
5183,5,12,"[1, 1, 1, 2, 4, 3]",False
5184,5,11,"[1, 1, 1, 2, 3, 3]",False
5185,3,29,"[6, 6, 6, 6, 3, 2]",False
5186,4,13,"[1, 1, 1, 4, 1, 5]",False
5187,5,12,"[1, 2, 1, 1, 1, 6]",False
5188,6,23,"[6, 4, 3, 4, 4, 2]",False
5189,5,11,"[1, 2, 1, 1, 1, 5]",False
5190,5,32,"[6, 5, 6, 6, 6, 3]",False
5191,6,30,"[6, 6, 6, 6, 4, 2]",False
5192,6,14,"[2, 1, 5, 1, 2, 3]",False
5193,6,20,"[1, 1, 3, 4, 6, 5]",False
5194,4,10,"[1, 1, 1, 1, 1, 5]",False
5195,4,9,"[1, 1, 1, 1, 3, 2]",False
5196,6,16,"[2, 3, 1, 4, 2, 4]",False
5197,6,12,"[2, 2, 1, 4, 2, 1]",False
5198,5,8,"[1, 1, 1, 1, 2, 2]",False
5199,5,36,"[6, 6, 6, 6, 6, 6]",False
5200,3,6,"[1, 1, 1, 1, 1, 1]",False
5201,5,32,"[6, 6, 6, 5, 6, 3]",False
5202,6,25,"[5, 5, 6, 2, 4, 3]",False
5203,4,35,"[6, 6, 6, 6, 5, 6]",False
5204,4,27,"[6, 6, 6, 6, 2, 1]",False
5205,3,11,"[1, 1, 1, 4, 2, 2]",False
5206,5,10,"[1, 1, 1, 1, 4, 2]",False
5207,4,10,"[1, 1, 1, 3, 2, 2]",False
5208,5,28,"[6, 6, 6, 6, 2, 2]",False
5209,4,9,"[1, 1, 1, 1, 3, 2]",False
5210,5,35,"[6, 6, 6, 6, 6, 5]",False
5211,5,13,"[1, 1, 2, 1, 4, 4]",False
5212,4,10,"[1, 1, 1, 1, 4, 2]",False
5213,6,26,"[6, 3, 6, 4, 6, 1]",False
5214,5,12,"[1, 1, 3, 1, 2, 4]",False
5215,6,28,"[6, 5, 6, 5, 4, 2]",False
5216,6,17,"[1, 3, 4, 1, 2, 6]",False
5217,5,12,"[1, 1, 1, 2, 2, 5]",False
5218,6,28,"[6, 5, 6, 3, 6, 2]",False
5219,4,9,"[1, 1, 1, 1, 4, 1]",False
5220,5,10,"[1, 1, 3, 1, 2, 2]",False
5221,5,10,"[1, 2, 2, 1, 1, 3]",False
5222,6,33,"[6, 4, 6, 6, 6, 5]",False
5223,4,31,"[5, 6, 6, 6, 6, 2]",False
5224,5,30,"[6, 6, 4, 6, 6, 2]",False
5225,6,12,"[1, 3, 1, 2, 1, 4]",False
5226,4,32,"[6, 6, 5, 3, 6, 6]",False
5227,2,31,"[6, 6, 6, 5, 3, 5]",False
5228,6,29,"[6, 3, 6, 5, 6, 3]",False
5229,5,14,"[1, 1, 2, 1, 4, 5]",False
5230,2,9,"[1, 1, 1, 1, 2, 3]",False
5231,4,9,"[1, 2, 1, 1, 2, 2]",False
5232,5,30,"[6, 6, 6, 5, 3, 4]",False
5233,5,30,"[6, 6, 5, 4, 4, 5]",False
5234,4,32,"[6, 6, 6, 6, 3, 5]",False
5235,6,30,"[6, 5, 5, 5, 4, 5]",False
5236,6,11,"[2, 2, 2, 1, 1, 3]",False
5237,5,8,"[1, 2, 1, 2, 1, 1]",False
5238,5,29,"[6, 6, 3, 5, 6, 3]",False
5239,6,13,"[1, 2, 2, 3, 4, 1]",False
5240,6,16,"[1, 3, 1, 4, 1, 6]",False
5241,6,27,"[6, 5, 5, 4, 5, 2]",False
5242,5,33,"[6, 6, 5, 6, 5, 5]",False
5243,4,20,"[1, 1, 1, 5, 6, 6]",False
5244,5,9,"[1, 1, 1, 1, 2, 3]",False
5245,6,24,"[6, 6, 3, 6, 2, 1]",False
5246,4,32,"[6, 6, 6, 6, 2, 6]",False
5247,6,15,"[1, 1, 3, 4, 4, 2]",False
5248,4,30,"[6, 6, 6, 4, 4, 4]",False
5249,4,13,"[1, 1, 1, 1, 5, 4]",False
5250,3,10,"[1, 1, 2, 1, 2, 3]",False
5251,6,25,"[6, 4, 4, 6, 3, 2]",False
5252,5,12,"[1, 1, 1, 1, 2, 6]",False
5253,5,34,"[6, 6, 6, 5, 6, 5]",False
5254,4,28,"[6, 6, 6, 4, 5, 1]",False
5255,5,7,"[1, 1, 1, 1, 1, 2]",False
5256,4,33,"[6, 6, 5, 5, 6, 5]",False
5257,6,28,"[6, 5, 6, 3, 6, 2]",False
5258,2,33,"[6, 6, 6, 6, 4, 5]",False
5259,6,26,"[5, 5, 6, 3, 5, 2]",False
5260,3,10,"[1, 1, 2, 1, 3, 2]",False
5261,5,11,"[1, 2, 2, 1, 1, 4]",False
5262,3,34,"[6, 6, 6, 5, 6, 5]",False
5263,5,30,"[6, 6, 6, 6, 4, 2]",False
5264,5,13,"[1, 1, 2, 1, 3, 5]",False
5265,5,14,"[1, 1, 2, 1, 4, 5]",False
5266,5,10,"[3, 1, 1, 1, 1, 3]",False
5267,4,34,"[6, 6, 6, 6, 5, 5]",False
5268,5,9,"[1, 3, 1, 1, 1, 2]",False
5269,4,34,"[6, 6, 6, 5, 5, 6]",False
5270,5,28,"[6, 6, 6, 3, 5, 2]",False
5271,5,27,"[6, 6, 6, 6, 1, 2]",False
5272,4,28,"[6, 6, 6, 3, 4, 3]",False
5273,5,32,"[6, 6, 5, 6, 6, 3]",False
5274,2,32,"[6, 6, 6, 5, 4, 5]",False
5275,5,11,"[1, 1, 3, 1, 2, 3]",False
5276,5,8,"[1, 1, 2, 1, 2, 1]",False
5277,5,7,"[1, 1, 1, 1, 1, 2]",False
5278,6,14,"[2, 2, 1, 1, 4, 4]",False
5279,5,8,"[2, 1, 1, 2, 1, 1]",False
5280,6,26,"[5, 6, 5, 4, 5, 1]",False
5281,6,15,"[1, 2, 2, 1, 5, 4]",False
5282,6,30,"[6, 6, 6, 5, 5, 2]",False
5283,5,31,"[6, 6, 6, 6, 3, 4]",False
5284,5,15,"[1, 1, 4, 3, 4, 2]",False
5285,6,29,"[6, 6, 5, 4, 3, 5]",False
5286,2,9,"[1, 1, 1, 1, 2, 3]",False
5287,6,30,"[6, 5, 5, 6, 5, 3]",False
5288,6,28,"[6, 5, 6, 5, 5, 1]",False
5289,5,8,"[1, 1, 1, 1, 3, 1]",False
5290,6,31,"[6, 5, 6, 5, 5, 4]",False
5291,5,34,"[6, 6, 5, 6, 6, 5]",False
5292,4,11,"[1, 1, 1, 1, 4, 3]",False
5293,6,14,"[1, 2, 4, 2, 1, 4]",False
5294,6,16,"[1, 2, 3, 2, 3, 5]",False
5295,4,8,"[1, 1, 1, 1, 2, 2]",False
5296,3,11,"[1, 1, 1, 4, 2, 2]",False
5297,5,35,"[6, 6, 6, 5, 6, 6]",False
5298,5,17,"[1, 1, 1, 4, 4, 6]",False
5299,6,13,"[1, 1, 1, 4, 1, 5]",False
5300,5,11,"[1, 1, 1, 1, 3, 4]",False
5301,6,30,"[6, 6, 6, 4, 2, 6]",False
5302,5,9,"[1, 1, 1, 1, 4, 1]",False
5303,5,13,"[1, 1, 2, 3, 2, 4]",False
5304,5,17,"[1, 1, 1, 4, 5, 5]",False
5305,4,33,"[6, 6, 6, 5, 4, 6]",False
5306,4,32,"[6, 5, 5, 6, 5, 5]",False
5307,5,9,"[1, 1, 1, 2, 3, 1]",False
5308,6,32,"[6, 5, 6, 6, 6, 3]",False
5309,5,32,"[6, 6, 5, 4, 5, 6]",False
5310,5,11,"[1, 1, 2, 2, 4, 1]",False
5311,5,32,"[6, 6, 6, 5, 3, 6]",False
5312,5,28,"[6, 6, 4, 4, 5, 3]",False
5313,5,29,"[6, 6, 6, 4, 6, 1]",False
5314,6,14,"[2, 1, 2, 2, 2, 5]",False
5315,2,33,"[6, 6, 6, 6, 5, 4]",False
5316,4,32,"[6, 6, 6, 6, 2, 6]",False
5317,6,12,"[1, 2, 1, 3, 1, 4]",False
5318,4,14,"[1, 1, 1, 4, 5, 2]",False
5319,5,10,"[1, 1, 1, 1, 1, 5]",False
5320,4,10,"[1, 1, 1, 1, 1, 5]",False
5321,5,30,"[6, 6, 6, 5, 3, 4]",False
5322,6,14,"[1, 3, 1, 1, 3, 5]",False
5323,6,30,"[5, 6, 6, 4, 4, 5]",False
5324,5,12,"[1, 1, 1, 3, 4, 2]",False
5325,3,11,"[1, 1, 1, 1, 4, 3]",False
5326,6,24,"[6, 6, 4, 3, 3, 2]",False
5327,5,35,"[6, 6, 6, 6, 6, 5]",False
5328,3,6,"[1, 1, 1, 1, 1, 1]",False
5329,5,12,"[1, 1, 3, 3, 2, 2]",False
5330,5,11,"[1, 1, 1, 1, 1, 6]",False
5331,5,32,"[6, 6, 5, 3, 6, 6]",False
5332,6,18,"[1, 2, 3, 2, 5, 5]",False
5333,5,33,"[6, 6, 6, 6, 5, 4]",False
5334,5,10,"[1, 2, 2, 2, 1, 2]",False
5335,5,10,"[1, 2, 1, 1, 2, 3]",False
5336,6,13,"[3, 3, 2, 2, 1, 2]",False
5337,6,32,"[6, 6, 5, 6, 4, 5]",False
5338,4,11,"[1, 1, 1, 1, 5, 2]",False
5339,6,10,"[1, 2, 1, 2, 3, 1]",False
5340,6,7,"[1, 1, 1, 2, 1, 1]",False
5341,5,10,"[2, 2, 1, 1, 2, 2]",False
5342,3,33,"[6, 6, 6, 6, 4, 5]",False
5343,6,15,"[1, 2, 1, 3, 4, 4]",False
5344,5,30,"[6, 6, 5, 6, 3, 4]",False
5345,5,29,"[6, 6, 6, 4, 5, 2]",False
5346,5,30,"[6, 6, 5, 5, 5, 3]",False
5347,5,9,"[1, 1, 1, 3, 1, 2]",False
5348,5,9,"[1, 1, 1, 1, 2, 3]",False
5349,2,9,"[1, 1, 1, 1, 3, 2]",False
5350,5,15,"[1, 1, 3, 2, 2, 6]",False
5351,5,30,"[6, 6, 6, 6, 3, 3]",False
5352,5,31,"[6, 3, 6, 6, 5, 5]",False
5353,5,31,"[6, 5, 6, 6, 6, 2]",False
5354,5,30,"[6, 5, 4, 6, 6, 3]",False
5355,5,16,"[1, 1, 3, 4, 5, 2]",False
5356,4,8,"[1, 1, 1, 2, 2, 1]",False
5357,6,33,"[6, 6, 4, 6, 6, 5]",False
5358,3,9,"[1, 1, 1, 1, 3, 2]",False
5359,6,13,"[1, 1, 1, 2, 4, 4]",False
5360,6,12,"[1, 1, 2, 4, 1, 3]",False
5361,6,26,"[6, 5, 6, 4, 4, 1]",False
5362,5,30,"[6, 6, 5, 6, 2, 5]",False
5363,6,30,"[6, 5, 5, 5, 6, 3]",False
5364,3,34,"[6, 6, 6, 6, 6, 4]",False
5365,6,30,"[6, 6, 5, 6, 4, 3]",False
5366,5,30,"[6, 6, 5, 5, 5, 3]",False
5367,5,10,"[1, 1, 1, 1, 2, 4]",False
5368,5,9,"[1, 1, 1, 1, 3, 2]",False
5369,5,28,"[6, 6, 6, 6, 1, 3]",False
5370,6,14,"[1, 3, 1, 2, 3, 4]",False
5371,4,31,"[6, 6, 6, 5, 4, 4]",False
5372,6,28,"[5, 5, 6, 6, 1, 5]",False
5373,5,13,"[1, 1, 3, 3, 2, 3]",False
5374,6,33,"[6, 5, 4, 6, 6, 6]",False
5375,6,13,"[1, 3, 3, 2, 2, 2]",False
5376,6,12,"[1, 1, 1, 1, 3, 5]",False
5377,5,15,"[1, 1, 2, 4, 3, 4]",False
5378,6,10,"[1, 2, 1, 4, 1, 1]",False
5379,3,7,"[1, 1, 1, 1, 2, 1]",False
5380,3,33,"[6, 6, 4, 6, 6, 5]",False
5381,5,11,"[1, 1, 3, 4, 1, 1]",False
5382,6,10,"[1, 4, 1, 1, 2, 1]",False
5383,6,32,"[5, 6, 4, 6, 5, 6]",False
5384,6,28,"[6, 6, 5, 5, 5, 1]",False
5385,5,32,"[6, 6, 6, 6, 4, 4]",False
5386,5,26,"[6, 6, 5, 4, 2, 3]",False
5387,5,30,"[6, 6, 5, 5, 3, 5]",False
5388,5,13,"[1, 1, 5, 2, 2, 2]",False
5389,6,10,"[1, 2, 2, 1, 3, 1]",False
5390,6,15,"[1, 1, 4, 1, 3, 5]",False
5391,5,30,"[6, 6, 6, 5, 4, 3]",False
5392,6,11,"[1, 1, 4, 1, 2, 2]",False
5393,4,11,"[1, 1, 1, 2, 2, 4]",False
5394,5,15,"[1, 1, 1, 2, 4, 6]",False
5395,5,30,"[6, 6, 6, 6, 2, 4]",False
5396,6,14,"[1, 1, 1, 2, 3, 6]",False
5397,6,12,"[1, 2, 1, 2, 2, 4]",False
5398,5,10,"[1, 2, 1, 4, 1, 1]",False
5399,5,34,"[6, 6, 6, 4, 6, 6]",False
5400,2,35,"[6, 6, 6, 6, 6, 5]",False
5401,2,34,"[5, 6, 6, 6, 6, 5]",False
5402,6,29,"[6, 4, 5, 6, 6, 2]",False
5403,3,32,"[6, 6, 6, 6, 4, 4]",False
5404,4,30,"[6, 6, 6, 6, 4, 2]",False
5405,5,9,"[1, 1, 1, 2, 1, 3]",False
5406,4,30,"[6, 6, 6, 6, 5, 1]",False
5407,5,14,"[1, 1, 4, 3, 4, 1]",False
5408,4,32,"[6, 6, 6, 6, 4, 4]",False
5409,5,35,"[5, 6, 6, 6, 6, 6]",False
5410,3,32,"[6, 6, 6, 6, 5, 3]",False
5411,5,14,"[1, 1, 3, 1, 4, 4]",False
5412,3,30,"[6, 6, 6, 6, 3, 3]",False
5413,6,32,"[6, 6, 6, 6, 5, 3]",False
5414,6,16,"[2, 2, 2, 3, 1, 6]",False
5415,6,15,"[1, 2, 3, 2, 4, 3]",False
5416,5,10,"[1, 1, 1, 3, 3, 1]",False
5417,6,16,"[1, 2, 3, 3, 2, 5]",False
5418,3,8,"[1, 1, 1, 2, 1, 2]",False
5419,6,33,"[6, 6, 6, 5, 4, 6]",False
5420,6,16,"[1, 4, 2, 2, 2, 5]",False
5421,6,24,"[6, 6, 5, 4, 2, 1]",False
5422,6,15,"[1, 2, 1, 3, 3, 5]",False
5423,2,35,"[6, 6, 6, 6, 6, 5]",False
5424,6,15,"[2, 1, 3, 1, 2, 6]",False
5425,6,8,"[1, 2, 2, 1, 1, 1]",False
5426,6,16,"[1, 1, 2, 5, 6, 1]",False
5427,4,10,"[1, 1, 2, 3, 1, 2]",False
5428,4,29,"[6, 6, 6, 6, 4, 1]",False
5429,5,32,"[6, 6, 4, 6, 5, 5]",False
5430,6,13,"[1, 1, 3, 1, 2, 5]",False
5431,5,10,"[1, 1, 2, 2, 1, 3]",False
5432,6,15,"[2, 2, 1, 2, 4, 4]",False
5433,6,10,"[2, 1, 1, 1, 1, 4]",False
5434,5,26,"[6, 6, 4, 3, 3, 4]",False
5435,4,32,"[6, 6, 6, 5, 5, 4]",False
5436,6,30,"[6, 5, 6, 4, 5, 4]",False
5437,5,28,"[6, 6, 5, 2, 3, 6]",False
5438,5,25,"[6, 6, 6, 4, 2, 1]",False
5439,2,33,"[6, 6, 6, 6, 5, 4]",False
5440,6,15,"[1, 4, 4, 1, 2, 3]",False
5441,4,12,"[2, 1, 1, 1, 1, 6]",False
5442,6,16,"[2, 1, 2, 3, 2, 6]",False
5443,2,31,"[6, 6, 6, 5, 3, 5]",False
5444,4,31,"[6, 6, 6, 4, 4, 5]",False
5445,4,31,"[6, 6, 6, 6, 5, 2]",False
5446,4,7,"[1, 1, 1, 1, 1, 2]",False
5447,4,12,"[1, 1, 1, 2, 2, 5]",False
5448,6,27,"[5, 4, 5, 5, 6, 2]",False
5449,4,8,"[1, 1, 3, 1, 1, 1]",False
5450,6,28,"[5, 5, 5, 5, 6, 2]",False
5451,6,25,"[5, 5, 6, 5, 3, 1]",False
5452,4,32,"[6, 6, 6, 6, 6, 2]",False
5453,5,7,"[1, 1, 1, 2, 1, 1]",False
5454,5,13,"[1, 1, 5, 3, 2, 1]",False
5455,4,12,"[2, 1, 1, 1, 2, 5]",False
5456,5,29,"[6, 6, 6, 2, 5, 4]",False
5457,6,11,"[1, 1, 1, 4, 2, 2]",False
5458,6,34,"[6, 5, 6, 6, 5, 6]",False
5459,5,29,"[6, 5, 6, 6, 4, 2]",False
5460,5,35,"[6, 6, 6, 6, 6, 5]",False
5461,5,34,"[5, 6, 6, 6, 6, 5]",False
5462,5,13,"[1, 1, 1, 5, 1, 4]",False
5463,5,13,"[1, 1, 2, 4, 2, 3]",False
5464,4,12,"[1, 1, 1, 1, 5, 3]",False
5465,5,28,"[5, 6, 6, 2, 4, 5]",False
5466,6,15,"[1, 1, 5, 1, 4, 3]",False
5467,5,12,"[1, 1, 1, 3, 3, 3]",False
5468,5,18,"[1, 1, 3, 2, 6, 5]",False
5469,4,10,"[1, 2, 2, 1, 2, 2]",False
5470,3,8,"[1, 1, 1, 1, 2, 2]",False
5471,5,30,"[6, 6, 5, 5, 5, 3]",False
5472,4,31,"[6, 6, 6, 6, 2, 5]",False
5473,5,7,"[1, 1, 1, 2, 1, 1]",False
5474,6,9,"[1, 2, 2, 2, 1, 1]",False
5475,5,28,"[6, 6, 4, 6, 4, 2]",False
5476,3,10,"[1, 1, 2, 1, 3, 2]",False
5477,4,12,"[2, 1, 1, 1, 1, 6]",False
5478,3,7,"[1, 1, 1, 1, 1, 2]",False
5479,4,7,"[1, 1, 1, 1, 2, 1]",False
5480,6,11,"[2, 2, 2, 1, 1, 3]",False
5481,6,10,"[1, 2, 1, 2, 2, 2]",False
5482,6,33,"[6, 5, 4, 6, 6, 6]",False
5483,6,27,"[6, 6, 4, 6, 3, 2]",False
5484,5,14,"[2, 2, 1, 1, 3, 5]",False
5485,4,12,"[1, 1, 1, 1, 4, 4]",False
5486,5,15,"[1, 1, 3, 4, 2, 4]",False
5487,5,32,"[6, 6, 6, 3, 5, 6]",False
5488,5,10,"[1, 4, 1, 1, 1, 2]",False
5489,4,6,"[1, 1, 1, 1, 1, 1]",False
5490,6,29,"[6, 6, 5, 4, 5, 3]",False
5491,5,11,"[1, 1, 1, 3, 1, 4]",False
5492,3,35,"[6, 6, 6, 6, 6, 5]",False
5493,5,14,"[1, 1, 1, 4, 3, 4]",False
5494,4,31,"[6, 6, 4, 6, 6, 3]",False
5495,4,35,"[6, 6, 6, 5, 6, 6]",False
5496,3,9,"[1, 1, 1, 1, 3, 2]",False
5497,5,9,"[1, 1, 2, 2, 1, 2]",False
5498,5,32,"[6, 6, 5, 4, 6, 5]",False
5499,4,35,"[6, 6, 6, 6, 6, 5]",False
5500,5,15,"[1, 1, 1, 3, 3, 6]",False
5501,5,34,"[5, 6, 6, 5, 6, 6]",False
5502,4,32,"[6, 6, 6, 6, 6, 2]",False
5503,2,11,"[1, 1, 1, 2, 2, 4]",False
5504,4,9,"[1, 1, 1, 1, 1, 4]",False
5505,6,31,"[6, 6, 6, 6, 6, 1]",False
5506,5,27,"[6, 6, 5, 4, 5, 1]",False
5507,5,10,"[1, 1, 1, 2, 4, 1]",False
5508,5,10,"[1, 1, 4, 2, 1, 1]",False
5509,5,34,"[6, 6, 6, 5, 5, 6]",False
5510,5,10,"[1, 2, 1, 1, 3, 2]",False
5511,5,16,"[1, 1, 1, 4, 3, 6]",False
5512,6,13,"[1, 2, 1, 2, 5, 2]",False
5513,5,9,"[1, 1, 3, 1, 1, 2]",False
5514,5,27,"[6, 6, 5, 3, 6, 1]",False
5515,5,12,"[1, 1, 1, 1, 3, 5]",False
5516,5,25,"[6, 6, 5, 4, 3, 1]",False
5517,6,20,"[1, 4, 1, 5, 3, 6]",False
5518,5,35,"[6, 6, 6, 6, 5, 6]",False
5519,4,29,"[6, 6, 6, 4, 6, 1]",False
5520,4,8,"[1, 1, 1, 1, 2, 2]",False
5521,6,23,"[5, 6, 4, 4, 3, 1]",False
5522,6,25,"[6, 5, 4, 5, 3, 2]",False
5523,5,26,"[6, 6, 6, 2, 5, 1]",False
5524,6,31,"[5, 5, 6, 6, 4, 5]",False
5525,5,31,"[6, 6, 6, 6, 5, 2]",False
5526,5,9,"[1, 2, 1, 1, 3, 1]",False
5527,5,33,"[6, 6, 6, 6, 6, 3]",False
5528,5,13,"[2, 1, 2, 1, 1, 6]",False
5529,5,16,"[1, 1, 2, 5, 3, 4]",False
5530,5,27,"[6, 6, 5, 2, 5, 3]",False
